feeder_code,lt_consumer_count,ht_consumer_count,lt_consumption,ht_consumption,lt_billed_amount,ht_billed_amount,lt_collected_amount,ht_collected_amount,month_date,month_name,month_number,si_no,region,circle,subdivision,section,substation_code,substation_name,feeder_line_length_km,manufacturer_name,msn,mf,mect,mept,mode,voltage_level,feeder_category,is_nfms_feeder,lat,long,dcu_no,division,feeder_name,year,month,Total_Billed_Amount,Total_Collection,Revenue_Gap,Total_Consumption
222604,614.0,1.0,159042.0,166224.0,1876019.0,1028539.0,2046423.0,1028539.0,2025-01-01,January,1,26.0,Chennai North,Chennai  Central,THYAGARAJ NAGAR,T.NAGAR EAST,2226.0,MAMBALAM 33 KV,2.518,HPL,05021954,200.0,100.0,200.0,Output Feeder,11 KV,Non AG,YES,13.0934,80.2394,00454H21,TNagar,222604-11 KV RAJAMANNAR,2025,1,2904558.0,3074962.0,-170404.0,325266.0
222603,808.0,3.0,73429.0,93536.0,1098510.0,1468180.0,1073983.0,1468180.0,2025-01-01,January,1,25.0,Chennai North,Chennai  Central,THYAGARAJ NAGAR,T.NAGAR EAST,2226.0,MAMBALAM 33 KV,1.748,HPL,05021953,200.0,100.0,200.0,Output Feeder,11 KV,Non AG,YES,13.0934,80.2394,00454H21,TNagar,222603-11 KV BASHYAM ,2025,1,2566690.0,2542163.0,24527.0,166965.0
222602,119.0,4.0,40624.0,508537.0,543647.0,3717970.0,543647.0,3717970.0,2025-01-01,January,1,24.0,Chennai North,Chennai  Central,THYAGARAJ NAGAR,T.NAGAR EAST,2226.0,MAMBALAM 33 KV,2.776,HPL,05021952,400.0,100.0,400.0,Output Feeder,11 KV,Non AG,YES,13.0934,80.2394,00454H21,TNagar,222602-11 KV PANAGAL,2025,1,4261617.0,4261617.0,0.0,549161.0
222515,1423.0,0.0,99323.0,,1012119.0,,1012434.0,,2025-01-01,January,1,68.0,Chennai North,Chennai  Central,SAIDAPET,CIT NAGAR I,2225.0,WEST MAMBALAM 33 KV,1.9,L and T,19408920,300.0,300.0,1.0,Output Feeder,11 KV,Non AG,YES,13.034181,80.225898,00456H21,TNagar,222515 11 KV  ARANGHANATHAN,2025,1,1012119.0,1012434.0,-315.0,99323.0
222514,1672.0,0.0,199230.0,,1480400.0,,1438518.0,,2025-01-01,January,1,1.0,Chennai North,Chennai  Central,WEST MAMBALAM I,WEST MAMBALAM I,2225.0,WEST MAMBALAM 33 KV,4.731,L and T,19408748,300.0,300.0,1.0,Output Feeder,11 KV,Non AG,YES,13.034181,80.225898,00456H21,TNagar,222514-11 KV   KALIKOIL,2025,1,1480400.0,1438518.0,41882.0,199230.0
222513,1347.0,0.0,104277.0,,698286.0,,695623.0,,2025-01-01,January,1,69.0,Chennai North,Chennai  Central,WEST MAMBALAM I,WEST MAMBALAM I,2225.0,WEST MAMBALAM 33 KV,6.989,L and T,19410000,300.0,300.0,1.0,Output Feeder,11 KV,Non AG,YES,13.034181,80.225898,00456H21,TNagar,222513-11 KV    UMAPATHY,2025,1,698286.0,695623.0,2663.0,104277.0
222512,1515.0,0.0,196133.0,,1174940.0,,1164660.0,,2025-01-01,January,1,67.0,Chennai North,Chennai  Central,WEST MAMBALAM II,WEST MAMBALAM II,2225.0,WEST MAMBALAM 33 KV,3.369,L and T,19409849,300.0,300.0,1.0,Output Feeder,11 KV,Non AG,YES,13.034181,80.225898,00456H21,TNagar,222512 11 KV  MANGADUU,2025,1,1174940.0,1164660.0,10280.0,196133.0
222509,511.0,0.0,4077.0,,49270.0,,28791.0,,2025-01-01,January,1,65.0,Chennai North,Chennai  Central,WEST MAMBALAM I,WEST MAMBALAM I,2225.0,WEST MAMBALAM 33 KV,2.288,L and T,19409850,300.0,300.0,1.0,Output Feeder,11 KV,Non AG,YES,13.034181,80.225898,00456H21,TNagar,222509 11KV BRINDAVAN FDR,2025,1,49270.0,28791.0,20479.0,4077.0
222508,3342.0,1.0,162240.0,8573.0,759933.0,147335.0,742402.0,147335.0,2025-01-01,January,1,23.0,Chennai North,Chennai  Central,THYAGARAJ NAGAR,T.NAGAR EAST,2225.0,WEST MAMBALAM 33 KV,4.387,L and T,19409847,300.0,300.0,1.0,Output Feeder,11 KV,Non AG,YES,13.034181,80.225898,00456H21,TNagar,222508-11 KV   REDDYKUPPAM (PS),2025,1,907268.0,889737.0,17531.0,170813.0
222507,2069.0,0.0,335546.0,,2284044.0,,2301133.0,,2025-01-01,January,1,63.0,Chennai North,Chennai  Central,WEST MAMBALAM II,WEST MAMBALAM II,2225.0,WEST MAMBALAM 33 KV,,L and T,19408747,300.0,300.0,1.0,Output Feeder,11 KV,Non AG,YES,13.034181,80.225898,00456H21,TNagar,22250711 KV ELLAIAMMAN FDR,2025,1,2284044.0,2301133.0,-17089.0,335546.0
222506,2766.0,0.0,280069.0,,1909862.0,,1943348.0,,2025-01-01,January,1,64.0,Chennai North,Chennai  Central,WEST MAMBALAM I,WEST MAMBALAM I,2225.0,WEST MAMBALAM 33 KV,3.17,L and T,19408749,300.0,300.0,1.0,Output Feeder,11 KV,Non AG,YES,13.034181,80.225898,00456H21,TNagar,22250611 KV JUBLIE RD FDR,2025,1,1909862.0,1943348.0,-33486.0,280069.0
222505,476.0,0.0,198079.0,,1771389.0,,1562844.0,,2025-01-01,January,1,61.0,Chennai North,Chennai  Central,T NAGAR SOUTH,T.NAGAR SOUTH,2225.0,WEST MAMBALAM 33 KV,0.936,L and T,19409999,300.0,300.0,1.0,Output Feeder,11 KV,Non AG,YES,13.034181,80.225898,00456H21,TNagar,222505-11 KV ESWARAN KOIL   FDR,2025,1,1771389.0,1562844.0,208545.0,198079.0
222504,567.0,0.0,40182.0,,242306.0,,237781.0,,2025-01-01,January,1,66.0,Chennai North,Chennai  Central,USMAN ROAD,USMANROAD,2225.0,WEST MAMBALAM 33 KV,3.362,L and T,19409996,300.0,300.0,1.0,Output Feeder,11 KV,Non AG,YES,13.034181,80.225898,00456H21,TNagar,222504 11 KV CMWSSB FDR,2025,1,242306.0,237781.0,4525.0,40182.0
222503,645.0,2.0,509023.0,200279.0,6409021.0,1554446.0,6342843.0,1554446.0,2025-01-01,January,1,22.0,Chennai North,Chennai  Central,THYAGARAJ NAGAR,T.NAGAR EAST,2225.0,WEST MAMBALAM 33 KV,1.457,L and T,19409998,300.0,300.0,1.0,Output Feeder,11 KV,Non AG,YES,13.034181,80.225898,00456H21,TNagar,222503-11 KV   MADLEY,2025,1,7963467.0,7897289.0,66178.0,709302.0
222502,886.0,1.0,40328.0,26031.0,492231.0,406716.0,475675.0,406716.0,2025-01-01,January,1,21.0,Chennai North,Chennai  Central,THYAGARAJ NAGAR,T.NAGAR EAST,2225.0,WEST MAMBALAM 33 KV,5.063,L and T,19409997,300.0,300.0,1.0,Output Feeder,11 KV,Non AG,YES,13.034181,80.225898,00456H21,TNagar,222502-11 KV  LAKEVIEW ROAD,2025,1,898947.0,882391.0,16556.0,66359.0
222501,2218.0,0.0,532523.0,,3729458.0,,3547420.0,,2025-01-01,January,1,62.0,Chennai North,Chennai  Central,WEST MAMBALAM II,WEST MAMBALAM II,2225.0,WEST MAMBALAM 33 KV,1.823,L and T,19409848,300.0,300.0,1.0,Output Feeder,11 KV,Non AG,YES,13.034181,80.225898,00456H21,TNagar,222501-11 KV KESAVAPERUMAL,2025,1,3729458.0,3547420.0,182038.0,532523.0
222417,623.0,2.0,723167.0,118521.0,9361421.0,1811496.0,9281368.0,1811496.0,2025-01-01,January,1,20.0,Chennai North,Chennai  Central,NUNGAMBAKKAM,NUNGAMBAKKAM,2224.0,DMS 33 KV,3.044,L and T,19408986,300.0,300.0,100.0,Output Feeder,11 KV,Non AG,YES,13.0468589,80.2489312,00460C22,Mylapore,222417-11KV G.N.CHETTY ROAD FEEDER,2025,1,11172917.0,11092864.0,80053.0,841688.0
222414,391.0,1.0,112453.0,93184.0,571119.0,1376366.0,575845.0,1376366.0,2025-01-01,January,1,17.0,Chennai North,Chennai  Central,THYAGARAJ NAGAR,T.NAGAR EAST,2224.0,DMS 33 KV,3.818,SECURE,X0857431,400.0,200.0,100.0,Output Feeder,11 KV,Non AG,YES,13.0468589,80.2489312,00460C22,TNagar,222414-11 KV ELDAMS ROAD,2025,1,1947485.0,1952211.0,-4726.0,205637.0
222405,17.0,0.0,9316.0,,222799.0,,222799.0,,2025-01-01,January,1,172.0,Chennai North,Chennai  Central,THYAGARAJ NAGAR,T.NAGAR EAST,2224.0,DMS 33 KV,,HPL,19410069,300.0,300.0,100.0,Output Feeder,11 KV,Non AG,YES,13.0468589,80.2489312,00460C22,TNagar,222405-11 KV J J Road,2025,1,222799.0,222799.0,0.0,9316.0
222404,138.0,0.0,117452.0,,1912768.0,,1477813.0,,2025-01-01,January,1,168.0,Chennai North,Chennai  Central,THYAGARAJ NAGAR,T.NAGAR EAST,2224.0,DMS 33 KV,,SECURE,Q0792342,200.0,200.0,100.0,Output Feeder,11 KV,Non AG,YES,13.0468589,80.2489312,00460C22,TNagar,222404-11 KV  LOCAL,2025,1,1912768.0,1477813.0,434955.0,117452.0
222403,1239.0,1.0,128584.0,74747.0,947196.0,1050570.0,966522.0,1050570.0,2025-01-01,January,1,15.0,Chennai North,Chennai  Central,THYAGARAJ NAGAR,T.NAGAR EAST,2224.0,DMS 33 KV,2.953,L and T,19408690,200.0,200.0,100.0,Output Feeder,11 KV,Non AG,YES,13.0468589,80.2489312,00460C22,TNagar,222403-11KV CENTURY PLAZA,2025,1,1997766.0,2017092.0,-19326.0,203331.0
222402,311.0,4.0,37963.0,217218.0,356604.0,2900510.0,298544.0,2900510.0,2025-01-01,January,1,14.0,Chennai North,Chennai  Central,THYAGARAJ NAGAR,T.NAGAR EAST,2224.0,DMS 33 KV,2.374,HPL,05021899,200.0,200.0,100.0,Output Feeder,11 KV,Non AG,YES,13.0468589,80.2489312,00460C22,TNagar,222402-11 KV RAILWAY ,2025,1,3257114.0,3199054.0,58060.0,255181.0
222002,1.0,0.0,708.0,,7765.0,,,,2025-01-01,January,1,,,,,,,,,,,,,,,,,,,,,,,2025,1,7765.0,0.0,7765.0,708.0
220618,42.0,0.0,1625.0,,36416.0,,36416.0,,2025-01-01,January,1,187.0,Chennai North,Chennai  Central,SAIDAPET,CIT NAGAR II,2206.0,NANDANAM 110 KV ,0.691,SECURE,XC451371,1.0,1400.0,100.0,Output Feeder,11 KV,Non AG,YES,13.03238,80.24153,00450H21,TNagar,220618-11KV CMRL FEEDER,2025,1,36416.0,36416.0,0.0,1625.0
220616,1329.0,1.0,171640.0,188740.0,2128039.0,1319354.0,2254678.0,1319354.0,2025-01-01,January,1,13.0,Chennai North,Chennai  Central,THYAGARAJ NAGAR,T.NAGAR EAST,2206.0,NANDANAM 110 KV ,4.472,L and T,19409645,400.0,400.0,1.0,Output Feeder,11 KV,Non AG,YES,13.03238,80.24153,00450H21,TNagar,220616-11 KV SIVAJI,2025,1,3447393.0,3574032.0,-126639.0,360380.0
220612,120.0,0.0,34441.0,,731972.0,,733972.0,,2025-01-01,January,1,167.0,Chennai North,Chennai  Central,THYAGARAJ NAGAR,T.NAGAR EAST,2206.0,NANDANAM 110 KV ,2.37,GENUS,19409326,600.0,600.0,1.0,Output Feeder,11 KV,Non AG,YES,13.03238,80.24153,00450H21,TNagar,220612-11 KV GUNA COMPLEX,2025,1,731972.0,733972.0,-2000.0,34441.0
220611,3071.0,0.0,404500.0,,2556633.0,,2549922.0,,2025-01-01,January,1,70.0,Chennai North,Chennai  Central,THYAGARAJ NAGAR,T.NAGAR CENTRAL,2206.0,NANDANAM 110 KV ,2.379,L and T,19409327,400.0,400.0,1.0,Output Feeder,11 KV,Non AG,YES,13.03238,80.24153,00450H21,TNagar,220611-11 KV SOUTH BOAG ROAD,2025,1,2556633.0,2549922.0,6711.0,404500.0
220610,956.0,1.0,152554.0,49608.0,870176.0,1079525.0,841146.0,1079525.0,2025-01-01,January,1,12.0,Chennai North,Chennai  Central,THYAGARAJ NAGAR,T.NAGAR EAST,2206.0,NANDANAM 110 KV ,2.21,L and T,19409643,400.0,400.0,1.0,Output Feeder,11 KV,Non AG,YES,13.03238,80.24153,00450H21,TNagar,220610-11 KV S.I.E.T,2025,1,1949701.0,1920671.0,29030.0,202162.0
220605,28.0,1.0,4588.0,564616.0,48611.0,2324401.0,48611.0,2324401.0,2025-01-01,January,1,10.0,Chennai North,Chennai  Central,THYAGARAJ NAGAR,T.NAGAR EAST,2206.0,NANDANAM 110 KV ,3.161,L and T,19409642,400.0,400.0,1.0,Output Feeder,11 KV,Non AG,YES,13.03238,80.24153,00450H21,TNagar,220605-11 KV POULTRY,2025,1,2373012.0,2373012.0,0.0,569204.0
220604,47.0,0.0,14808.0,,284656.0,,284656.0,,2025-01-01,January,1,157.0,Chennai North,Chennai  Central,SAIDAPET,CIT NAGAR II,2206.0,NANDANAM 110 KV ,3.599,L and T,19409329,400.0,400.0,1.0,Output Feeder,11 KV,Non AG,YES,13.03238,80.24153,00450H21,TNagar,220604-11 KV K.B DASAN ,2025,1,284656.0,284656.0,0.0,14808.0
220603,1076.0,1.0,437379.0,132940.0,4314822.0,974759.0,4245423.0,974759.0,2025-01-01,January,1,9.0,Chennai North,Chennai  Central,THYAGARAJ NAGAR,T.NAGAR EAST,2206.0,NANDANAM 110 KV ,2.672,L and T,19409330,400.0,400.0,1.0,Output Feeder,11 KV,Non AG,YES,13.03238,80.24153,00450H21,TNagar,220603-11 KV  VENKATANARAYANA ROAD ,2025,1,5289581.0,5220182.0,69399.0,570319.0
220602,885.0,3.0,45280.0,296874.0,796973.0,1859465.0,795903.0,1859465.0,2025-01-01,January,1,8.0,Chennai North,Chennai  Central,THYAGARAJ NAGAR,T.NAGAR EAST,2206.0,NANDANAM 110 KV ,1.7,L and T,19409328,400.0,400.0,1.0,Output Feeder,11 KV,Non AG,YES,13.03238,80.24153,00450H21,TNagar,220602-11 KV S.M NAGAR,2025,1,2656438.0,2655368.0,1070.0,342154.0
220601,1011.0,1.0,267282.0,44737.0,2754311.0,638753.0,2744614.0,638753.0,2025-01-01,January,1,7.0,Chennai North,Chennai  Central,THYAGARAJ NAGAR,T.NAGAR EAST,2206.0,NANDANAM 110 KV ,,L and T,19409641,400.0,400.0,1.0,Output Feeder,11 KV,Non AG,YES,13.03238,80.24153,00450H21,TNagar,220601-11 KV TELEPHONE EXCHANGE ,2025,1,3393064.0,3383367.0,9697.0,312019.0
220512,394.0,0.0,354722.0,,3911684.0,,3806089.0,,2025-01-01,January,1,170.0,Chennai North,Chennai  Central,NUNGAMBAKKAM,NUNGAMBAKKAM,2205.0,VALUVAR KOTTAM 110 KV,1.321,HPL,05022119,200.0,200.0,1.0,Output Feeder,11 KV,Non AG,YES,13.0525674,80.2426366,00455H21,Mylapore,220512-11 KV GIRI  ROAD,2025,1,3911684.0,3806089.0,105595.0,354722.0
220511,340.0,0.0,3468.0,,77601.0,,77601.0,,2025-01-01,January,1,165.0,Chennai North,Chennai  Central,THYAGARAJ NAGAR,T.NAGAR EAST,2205.0,VALUVAR KOTTAM 110 KV,3.014,HPL,05022116,200.0,100.0,200.0,Output Feeder,11 KV,Non AG,YES,13.0525674,80.2426366,00455H21,TNagar,220511-11 KV  ABUTSBURRY ,2025,1,77601.0,77601.0,0.0,3468.0
220510,511.0,1.0,14115.0,22618.0,42744.0,403132.0,43449.0,403132.0,2025-01-01,January,1,6.0,Chennai North,Chennai  Central,THYAGARAJ NAGAR,T.NAGAR EAST,2205.0,VALUVAR KOTTAM 110 KV,1.754,HPL,05022118,200.0,200.0,1.0,Output Feeder,11 KV,Non AG,YES,13.0525674,80.2426366,00455H21,TNagar,220510-11KV KAMARAJ MEMORIAL,2025,1,445876.0,446581.0,-705.0,36733.0
220509,2161.0,0.0,241416.0,,2872996.0,,2849346.0,,2025-01-01,January,1,164.0,Chennai North,Chennai  Central,THYAGARAJ NAGAR,T.NAGAR NORTH,2205.0,VALUVAR KOTTAM 110 KV,3.735,HPL,05021690,200.0,200.0,1.0,Output Feeder,11 KV,Non AG,YES,13.0525674,80.2426366,00455H21,TNagar,220509-11 KV  SIVASAILAM,2025,1,2872996.0,2849346.0,23650.0,241416.0
220508,916.0,1.0,506463.0,64136.0,6222869.0,708025.0,6177830.0,708025.0,2025-01-01,January,1,5.0,Chennai North,Chennai  Central,THYAGARAJ NAGAR,T.NAGAR EAST,2205.0,VALUVAR KOTTAM 110 KV,3.15,HPL,05074272,200.0,200.0,1.0,Output Feeder,11 KV,Non AG,YES,13.0525674,80.2426366,00455H21,TNagar,220508- 11 KV  GOKULAM COLONY,2025,1,6930894.0,6885855.0,45039.0,570599.0
220507,495.0,0.0,141665.0,,1503074.0,,1512934.0,,2025-01-01,January,1,166.0,Chennai North,Chennai  Central,THYAGARAJ NAGAR,T.NAGAR NORTH,2205.0,VALUVAR KOTTAM 110 KV,2.884,HPL,05022111,200.0,200.0,1.0,Output Feeder,11 KV,Non AG,YES,13.0525674,80.2426366,00455H21,TNagar,220507-11 KV  THRUMALAIPILLAIROAD,2025,1,1503074.0,1512934.0,-9860.0,141665.0
220506,458.0,1.0,214647.0,23168.0,2844759.0,475416.0,3036457.0,475416.0,2025-01-01,January,1,4.0,Chennai North,Chennai  Central,NUNGAMBAKKAM,NUNGAMBAKKAM,2205.0,VALUVAR KOTTAM 110 KV,1.435,HPL,05022117,200.0,200.0,1.0,Output Feeder,11 KV,Non AG,YES,13.0525674,80.2426366,00455H21,Mylapore,220506-11 KV  CATHEDERAL GARDEN,2025,1,3320175.0,3511873.0,-191698.0,237815.0
220505,491.0,1.0,31773.0,52964.0,462654.0,356428.0,485787.0,356428.0,2025-01-01,January,1,3.0,Chennai North,Chennai  Central,THYAGARAJ NAGAR,T.NAGAR EAST,2205.0,VALUVAR KOTTAM 110 KV,2.321,HPL,05022120,200.0,200.0,1.0,Output Feeder,11 KV,Non AG,YES,13.0525674,80.2426366,00455H21,TNagar,220505-11 KV  G.N.CHETTY ROAD,2025,1,819082.0,842215.0,-23133.0,84737.0
220504,1892.0,1.0,486402.0,172339.0,5598555.0,1116705.0,5589725.0,1116705.0,2025-01-01,January,1,2.0,Chennai North,Chennai  Central,NUNGAMBAKKAM,NUNGAMBAKKAM,2205.0,VALUVAR KOTTAM 110 KV,3.48,HPL,05022115,200.0,200.0,1.0,Output Feeder,11 KV,Non AG,YES,13.0525674,80.2426366,00455H21,Mylapore,220504-11 KV NUNGAMBAKKAM,2025,1,6715260.0,6706430.0,8830.0,658741.0
220502,91.0,0.0,5526.0,,98916.0,,98916.0,,2025-01-01,January,1,169.0,Chennai North,Chennai  Central,THYAGARAJ NAGAR,T.NAGAR NORTH,2205.0,VALUVAR KOTTAM 110 KV,,HPL,05022114,200.0,200.0,1.0,Output Feeder,11 KV,Non AG,YES,13.0525674,80.2426366,00455H21,TNagar,220502-11 KV  VALLUVAR KOTTAM,2025,1,98916.0,98916.0,0.0,5526.0
225603,2410.0,0.0,1033247.0,,7718844.0,,7767705.0,,2025-01-01,January,1,,,,,,,,,,,,,,,,,,,,,,,2025,1,7718844.0,7767705.0,-48861.0,1033247.0
225803,1763.0,0.0,721413.0,,5818173.0,,5829037.0,,2025-01-01,January,1,,,,,,,,,,,,,,,,,,,,,,,2025,1,5818173.0,5829037.0,-10864.0,721413.0
225802,1996.0,0.0,77094.0,,699413.0,,713113.0,,2025-01-01,January,1,,,,,,,,,,,,,,,,,,,,,,,2025,1,699413.0,713113.0,-13700.0,77094.0
225805,1373.0,0.0,303195.0,,2233791.0,,2260114.0,,2025-01-01,January,1,,,,,,,,,,,,,,,,,,,,,,,2025,1,2233791.0,2260114.0,-26323.0,303195.0
225602,918.0,0.0,327331.0,,1982391.0,,1701226.0,,2025-01-01,January,1,,,,,,,,,,,,,,,,,,,,,,,2025,1,1982391.0,1701226.0,281165.0,327331.0
222619,37.0,0.0,48096.0,,664147.0,,664147.0,,2025-01-01,January,1,180.0,Chennai North,Chennai  Central,THYAGARAJ NAGAR,T.NAGAR CENTRAL,2226.0,MAMBALAM 33 KV,1.671,HPL,05021957,200.0,100.0,200.0,Output Feeder,11 KV,Non AG,YES,13.0934,80.2394,00454H21,TNagar,11KV MHU,2025,1,664147.0,664147.0,0.0,48096.0
225601,1884.0,0.0,829007.0,,7781474.0,,7786771.0,,2025-01-01,January,1,,,,,,,,,,,,,,,,,,,,,,,2025,1,7781474.0,7786771.0,-5297.0,829007.0
225605,2731.0,0.0,449442.0,,3011877.0,,2874496.0,,2025-01-01,January,1,,,,,,,,,,,,,,,,,,,,,,,2025,1,3011877.0,2874496.0,137381.0,449442.0
225801,3248.0,0.0,858078.0,,6304395.0,,5978559.0,,2025-01-01,January,1,,,,,,,,,,,,,,,,,,,,,,,2025,1,6304395.0,5978559.0,325836.0,858078.0
225804,985.0,0.0,319173.0,,2362238.0,,2122457.0,,2025-01-01,January,1,,,,,,,,,,,,,,,,,,,,,,,2025,1,2362238.0,2122457.0,239781.0,319173.0
223713,11.0,0.0,2409.0,,11065.0,,11349.0,,2025-01-01,January,1,,,,,,,,,,,,,,,,,,,,,,,2025,1,11065.0,11349.0,-284.0,2409.0
225806,950.0,0.0,251033.0,,1603501.0,,1619239.0,,2025-01-01,January,1,,,,,,,,,,,,,,,,,,,,,,,2025,1,1603501.0,1619239.0,-15738.0,251033.0
926508,558.0,0.0,292331.0,,2382022.0,,2382253.0,,2025-02-01,February,2,,,,,,,,,,,,,,,,,,,,,,,2025,2,2382022.0,2382253.0,-231.0,292331.0
926507,961.0,0.0,13826.0,,185097.0,,187281.0,,2025-02-01,February,2,,,,,,,,,,,,,,,,,,,,,,,2025,2,185097.0,187281.0,-2184.0,13826.0
920727,2777.0,0.0,419430.0,,3233677.0,,3248661.0,,2025-02-01,February,2,238.0,Chennai South,South I Chennai,Kodambakkam,Rangarajapuram,9207.0,KODAMBAKKAM 110 KV ,4.651,L and T,19407228,300.0,300.0,100.0,Output Feeder,11 KV,Non AG,YES,13.052806,80.220329,,KK Nagar,920727-RANGARAJAPURAM,2025,2,3233677.0,3248661.0,-14984.0,419430.0
920710,26.0,0.0,23657.0,,336211.0,,336534.0,,2025-02-01,February,2,203.0,Chennai South,South I Chennai,Kodambakkam,Rangarajapuram,9207.0,KODAMBAKKAM 110 KV ,3.968,L and T,19407592,300.0,300.0,1.0,Output Feeder,11 KV,Non AG,YES,13.052806,80.220329,,KK Nagar,920710-GANGA,2025,2,336211.0,336534.0,-323.0,23657.0
920705,458.0,0.0,317940.0,,3763886.0,,3172286.0,,2025-02-01,February,2,241.0,Chennai South,South I Chennai,Kodambakkam,Rangarajapuram,9207.0,KODAMBAKKAM 110 KV ,2.851,L and T,19407257,300.0,300.0,100.0,Output Feeder,11 KV,Non AG,YES,13.052806,80.220329,,KK Nagar,920705-NUNGAMBAKKAM,2025,2,3763886.0,3172286.0,591600.0,317940.0
920704,1187.0,0.0,665006.0,,6401307.0,,6407720.0,,2025-02-01,February,2,240.0,Chennai South,South I Chennai,Kodambakkam,Rangarajapuram,9207.0,KODAMBAKKAM 110 KV ,3.739,L and T,19407230,300.0,300.0,100.0,Output Feeder,11 KV,Non AG,YES,13.052806,80.220329,,KK Nagar,920704-0.25 MAMBALAM,2025,2,6401307.0,6407720.0,-6413.0,665006.0
920701,1146.0,0.0,440809.0,,4997873.0,,5008352.0,,2025-02-01,February,2,239.0,Chennai South,South I Chennai,Kodambakkam,Rangarajapuram,9207.0,KODAMBAKKAM 110 KV ,4.09,L and T,19407226,300.0,300.0,100.0,Output Feeder,11 KV,Non AG,YES,13.05317126,80.2276499,,KK Nagar,920701-0.1 MAMBALAM,2025,2,4997873.0,5008352.0,-10479.0,440809.0
225607,785.0,0.0,34391.0,,585888.0,,586025.0,,2025-02-01,February,2,,,,,,,,,,,,,,,,,,,,,,,2025,2,585888.0,586025.0,-137.0,34391.0
225606,2998.0,0.0,850255.0,,4521532.0,,4403589.0,,2025-02-01,February,2,,,,,,,,,,,,,,,,,,,,,,,2025,2,4521532.0,4403589.0,117943.0,850255.0
224904,101.0,1.0,46165.0,52656.0,292575.0,823058.0,294545.0,823058.0,2025-02-01,February,2,60.0,Chennai North,Chennai  Central,NUNGAMBAKKAM,NUNGAMBAKKAM,2249.0,GREAMS ROAD 33/11 KV SS,,L and T,19409288,300.0,300.0,100.0,Output Feeder,11 KV,Non AG,NO,13.0575,80.24873,,Mylapore,224904-11 KV INCOME TAX,2025,2,1115633.0,1117603.0,-1970.0,98821.0
223814,1177.0,0.0,240236.0,,1285730.0,,1175242.0,,2025-02-01,February,2,163.0,Chennai North,Chennai  Central,THYAGARAJ NAGAR,T.NAGAR NORTH,2238.0,USMAN ROAD SS,2.046,GENUS,05074313,400.0,400.0,100.0,Output Feeder,11 KV,Non AG,YES,13.0469,80.23349,00451H21,TNagar,223814-11 KV BHARATHI NAGAR,2025,2,1285730.0,1175242.0,110488.0,240236.0
223812,2081.0,0.0,590324.0,,3730797.0,,3688081.0,,2025-02-01,February,2,77.0,Chennai North,Chennai  Central,USMAN ROAD,USMANROAD,2238.0,USMAN ROAD SS,3.348,GENUS,19408775,200.0,200.0,1.0,Output Feeder,11 KV,Non AG,YES,13.0469,80.23349,00451H21,TNagar,223812-11 KV PARTHASARATHY PURAM,2025,2,3730797.0,3688081.0,42716.0,590324.0
223810,2705.0,0.0,442809.0,,3250245.0,,3248361.0,,2025-02-01,February,2,201.0,Chennai South,South I Chennai,Kodambakkam,Rangarajapuram,2238.0,USMAN ROAD SS,3.719,GENUS,04323364,60000.0,600.0,100.0,Output Feeder,11 KV,Non AG,YES,13.0469,80.23349,00451H21,KK Nagar,223810-11 KV BETA ,2025,2,3250245.0,3248361.0,1884.0,442809.0
223809,143.0,3.0,43270.0,629608.0,557720.0,5956528.0,556987.0,5956528.0,2025-02-01,February,2,59.0,Chennai North,Chennai  Central,THYAGARAJ NAGAR,T.NAGAR EAST,2238.0,USMAN ROAD SS,2.041,GENUS,19408765,200.0,200.0,1.0,Output Feeder,11 KV,Non AG,YES,13.0469,80.23349,00451H21,TNagar,223809-11 KV  CANARA BANK,2025,2,6514248.0,6513515.0,733.0,672878.0
223807,296.0,0.0,379052.0,,4952019.0,,4920417.0,,2025-02-01,February,2,175.0,Chennai North,Chennai  Central,T NAGAR SOUTH,T.NAGAR SOUTH,2238.0,USMAN ROAD SS,,GENUS,19408761,200.0,200.0,1.0,Output Feeder,11 KV,Non AG,YES,13.0469,80.23349,00451H21,TNagar,223807-11 KV  USMAN ROAD,2025,2,4952019.0,4920417.0,31602.0,379052.0
223806,572.0,3.0,159329.0,225029.0,2405162.0,2620023.0,2309999.0,2620023.0,2025-02-01,February,2,58.0,Chennai North,Chennai  Central,THYAGARAJ NAGAR,T.NAGAR EAST,2238.0,USMAN ROAD SS,3.452,GENUS,19408763,200.0,200.0,1.0,Output Feeder,11 KV,Non AG,YES,13.0469,80.23349,00451H21,TNagar,223806-11 KV ARULAMBAL,2025,2,5025185.0,4930022.0,95163.0,384358.0
223805,1284.0,1.0,328058.0,34916.0,3906465.0,541248.0,3885909.0,541248.0,2025-02-01,February,2,57.0,Chennai North,Chennai  Central,THYAGARAJ NAGAR,T.NAGAR EAST,2238.0,USMAN ROAD SS,3.177,GENUS,19408762,200.0,200.0,1.0,Output Feeder,11 KV,Non AG,YES,13.0469,80.23349,00451H21,TNagar,223805-11 kV ALPHA CENTER,2025,2,4447713.0,4427157.0,20556.0,362974.0
